Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation
10,Flashcards,Learning vocabulary,,2644,text,text,,2644.0,French,English,Slip,,,Glisser,,,,,B1,
10,Flashcards,Learning vocabulary,,2645,text,text,,2645.0,French,English,Wear (clothes),,,Porter (habits),,,,,B2,
10,Flashcards,Learning vocabulary,,2646,text,text,,2646.0,French,English,To sting,,,Piquer,,,,,A2,
10,Flashcards,Learning vocabulary,,2647,text,text,,2647.0,French,English,Wake up,,,Se réveiller,,,,,A1,
10,Flashcards,Learning vocabulary,,2648,text,text,,2648.0,French,English,Sweep,,,Balayer,,,,,B2,
10,Flashcards,Learning vocabulary,,2649,text,text,,2649.0,French,English,Bent,,,Tordre,,,,,B2,
10,Flashcards,Learning vocabulary,,2650,text,text,,2650.0,French,English,Walk,,,Marcher,,,,,A2,
10,Flashcards,Learning vocabulary,,2651,text,text,,2651.0,French,English,Run,,,Courir,,,,,A1,
10,Flashcards,Learning vocabulary,,2652,text,text,,2652.0,French,English,Jump,,,Sauter,,,,,B1,
10,Flashcards,Learning vocabulary,,2653,text,text,,2653.0,French,English,To go up,,,Monter,,,,,A1,
10,Flashcards,Learning vocabulary,,2654,text,text,,2654.0,French,English,Descend,,,Descendre,,,,,C1,
10,Flashcards,Learning vocabulary,,2655,text,text,,2655.0,French,English,Go,,,Aller,,,,,A1,
10,Flashcards,Learning vocabulary,,2656,text,text,,2656.0,French,English,Come,,,Venir,,,,,A1,
10,Flashcards,Learning vocabulary,,2657,text,text,,2657.0,French,English,Return,,,Revenir,,,,,B2,
10,Flashcards,Learning vocabulary,,2658,text,text,,2658.0,French,English,Travel,,,Voyager,,,,,B2,
10,Flashcards,Learning vocabulary,,2659,text,text,,2659.0,French,English,Get up,,,Se lever,,,,,A1,
10,Flashcards,Learning vocabulary,,2660,text,text,,2660.0,French,English,To go to bed,,,Se coucher,,,,,A1,
10,Flashcards,Learning vocabulary,,2661,text,text,,2661.0,French,English,Sit,,,S'asseoir,,,,,A1,
10,Flashcards,Learning vocabulary,,2662,text,text,,2662.0,French,English,To go ,,,Partir,,,,,A1,
10,Flashcards,Learning vocabulary,,2663,text,text,,2663.0,French,English,Wash,,,Se laver,,,,,B1,
10,Flashcards,Learning vocabulary,,2664,text,text,,2664.0,French,English,Eat,,,Manger,,,,,A1,
10,Flashcards,Learning vocabulary,,2665,text,text,,2665.0,French,English,Drink,,,Boire,,,,,B1,
10,Flashcards,Learning vocabulary,,2666,text,text,,2666.0,French,English,Sleep,,,Dormir,,,,,B1,
10,Flashcards,Learning vocabulary,,2667,text,text,,2667.0,French,English,Do,,,Faire,,,,,A1,
10,Flashcards,Learning vocabulary,,2668,text,text,,2668.0,French,English,Build,,,Construire,,,,,B1,
10,Flashcards,Learning vocabulary,,2669,text,text,,2669.0,French,English,Bring,,,Apporter,,,,,B1,
10,Flashcards,Learning vocabulary,,2670,text,text,,2670.0,French,English,To begin,,,Commencer,,,,,A1,
10,Flashcards,Learning vocabulary,,2671,text,text,,2671.0,French,English,Lose,,,Perdre,,,,,A2,
10,Flashcards,Learning vocabulary,,2672,text,text,,2672.0,French,English,Win,,,Gagner,,,,,A1,
10,Flashcards,Learning vocabulary,,2673,text,text,,2673.0,French,English,Choose,,,Choisir,,,,,B2,
10,Flashcards,Learning vocabulary,,2674,text,text,,2674.0,French,English,Cut,,,Couper,,,,,A1,
10,Flashcards,Learning vocabulary,,2675,text,text,,2675.0,French,English,Give,,,Donner,,,,,A1,
10,Flashcards,Learning vocabulary,,2676,text,text,,2676.0,French,English,Have (possess),,,Avoir (posséder),,,,,B2,
10,Flashcards,Learning vocabulary,,2677,text,text,,2677.0,French,English,Be,,,Être,,,,,A1,
10,Flashcards,Learning vocabulary,,2678,text,text,,2678.0,French,English,Hide,,,Cacher,,,,,B1,
10,Flashcards,Learning vocabulary,,2679,text,text,,2679.0,French,English,Put,,,Mettre,,,,,A1,
10,Flashcards,Learning vocabulary,,2680,text,text,,2680.0,French,English,Draw,,,Dessiner,,,,,B1,
10,Flashcards,Learning vocabulary,,2681,text,text,,2681.0,French,English,Close,,,Fermer,,,,,B1,
10,Flashcards,Learning vocabulary,,2682,text,text,,2682.0,French,English,Open,,,Ouvrir,,,,,A2,
10,Flashcards,Learning vocabulary,,2683,text,text,,2683.0,French,English,Wash,,,Laver,,,,,B1,
10,Flashcards,Learning vocabulary,,2684,text,text,,2684.0,French,English,Finish,,,Finir,,,,,B2,
10,Flashcards,Learning vocabulary,,2685,text,text,,2685.0,French,English,Find,,,Trouver,,,,,A1,
10,Flashcards,Learning vocabulary,,2686,text,text,,2686.0,French,English,To look for,,,Chercher,,,,,A1,
10,Flashcards,Learning vocabulary,,2687,text,text,,2687.0,French,English,Talk,,,Parler,,,,,A2,
10,Flashcards,Learning vocabulary,,2688,text,text,,2688.0,French,English,Sing,,,Chanter,,,,,B1,
10,Flashcards,Learning vocabulary,,2689,text,text,,2689.0,French,English,Shout,,,Crier,,,,,B2,
10,Flashcards,Learning vocabulary,,2690,text,text,,2690.0,French,English,Call,,,Appeler,,,,,A2,
10,Flashcards,Learning vocabulary,,2691,text,text,,2691.0,French,English,Answer,,,Répondre,,,,,B2,
10,Flashcards,Learning vocabulary,,2692,text,text,,2692.0,French,English,Cry,,,Pleurer,,,,,A2,
10,Flashcards,Learning vocabulary,,2693,text,text,,2693.0,French,English,Watch,,,Regarder,,,,,B1,
10,Flashcards,Learning vocabulary,,2694,text,text,,2694.0,French,English,See,,,Voir,,,,,A1,
10,Flashcards,Learning vocabulary,,2695,text,text,,2695.0,French,English,Play,,,Jouer,,,,,A1,
10,Flashcards,Learning vocabulary,,2696,text,text,,2696.0,French,English,Read,,,Lire,,,,,A2,
10,Flashcards,Learning vocabulary,,2697,text,text,,2697.0,French,English,Love,,,Aimer,,,,,A1,
10,Flashcards,Learning vocabulary,,2698,text,text,,2698.0,French,English,Will,,,Vouloir,,,,,A1,
10,Flashcards,Learning vocabulary,,2699,text,text,,2699.0,French,English,Know,,,Savoir,,,,,A1,
10,Flashcards,Learning vocabulary,,2700,text,text,,2700.0,French,English,Learn,,,Apprendre,,,,,B1,
10,Flashcards,Learning vocabulary,,2701,text,text,,2701.0,French,English,Climb,,,Escalader,,,,,B2,
10,Flashcards,Learning vocabulary,,2702,text,text,,2702.0,French,English,Explore,,,Explorer,,,,,C1,
10,Flashcards,Learning vocabulary,,2703,text,text,,2703.0,French,English,Understand,,,Comprendre,,,,,C1,
10,Flashcards,Learning vocabulary,,2704,text,text,,2704.0,French,English,Kill,,,Tuer,,,,,A2,
10,Flashcards,Learning vocabulary,,2705,text,text,,2705.0,French,English,Hurt,,,Blesser,,,,,B1,
10,Flashcards,Learning vocabulary,,2706,text,text,,2706.0,French,English,Arrive,,,Arriver,,,,,B2,
10,Flashcards,Learning vocabulary,,2707,text,text,,2707.0,French,English,Push,,,Pousser,,,,,B1,
10,Flashcards,Learning vocabulary,,2708,text,text,,2708.0,French,English,Pull,,,Tirer,,,,,B1,
10,Flashcards,Learning vocabulary,,2709,text,text,,2709.0,French,English,Write,,,Ecrire,,,,,B1,
10,Flashcards,Learning vocabulary,,2710,text,text,,2710.0,French,English,Touch,,,Toucher,,,,,B1,
10,Flashcards,Learning vocabulary,,2711,text,text,,2711.0,French,English,Keep,,,Conserver,,,,,A1,
10,Flashcards,Learning vocabulary,,2712,text,text,,2712.0,French,English,Rest,,,Se reposer,,,,,A2,
10,Flashcards,Learning vocabulary,,2713,text,text,,2713.0,French,English,Miss,,,Rater,,,,,A2,
10,Flashcards,Learning vocabulary,,2714,text,text,,2714.0,French,English,Succeed,,,Réussir,,,,,C1,
10,Flashcards,Learning vocabulary,,2715,text,text,,2715.0,French,English,Win,,,Gagner,,,,,A1,
10,Flashcards,Learning vocabulary,,2716,text,text,,2716.0,French,English,Lose,,,Perdre,,,,,A2,
10,Flashcards,Learning vocabulary,,2717,text,text,,2717.0,French,English,Rain,,,Pleuvoir,,,,,B1,
10,Flashcards,Learning vocabulary,,2718,text,text,,2718.0,French,English,Try,,,Essayer,,,,,A1,
10,Flashcards,Learning vocabulary,,2719,text,text,,2719.0,French,English,Request,,,Demander,,,,,C1,
10,Flashcards,Learning vocabulary,,2720,text,text,,2720.0,French,English,Borrow,,,Emprunter,,,,,C1,
10,Flashcards,Learning vocabulary,,2721,text,text,,2721.0,French,English,Catch,,,Attraper,,,,,B2,
10,Flashcards,Learning vocabulary,,2722,text,text,,2722.0,French,English,Cook,,,Cuisiner,,,,,B1,
10,Flashcards,Learning vocabulary,,2723,text,text,,2723.0,French,English,Hate,,,Détester,,,,,A2,
10,Flashcards,Learning vocabulary,,2724,text,text,,2724.0,French,English,Desire,,,Désirer,,,,,B2,
10,Flashcards,Learning vocabulary,,2725,text,text,,2725.0,French,English,Remember,,,Se souvenir,,,,,B2,
10,Flashcards,Learning vocabulary,,2726,text,text,,2726.0,French,English,Dream,,,Rêver,,,,,B1,
10,Flashcards,Learning vocabulary,,2727,text,text,,2727.0,French,English,Feel,,,Sentir,,,,,A1,
10,Flashcards,Learning vocabulary,,2728,text,text,,2728.0,French,English,Feeling,,,Se sentir,,,,,B2,
10,Flashcards,Learning vocabulary,,2729,text,text,,2729.0,French,English,Forget,,,Oublier,,,,,B2,
10,Flashcards,Learning vocabulary,,2730,text,text,,2730.0,French,English,Forgive,,,Pardonner,,,,,C1,
10,Flashcards,Learning vocabulary,,2731,text,text,,2731.0,French,English,Happen,,,Se passer,,,,,B2,
10,Flashcards,Learning vocabulary,,2732,text,text,,2732.0,French,English,Invent,,,Inventer,,,,,C1,
10,Flashcards,Learning vocabulary,,2733,text,text,,2733.0,French,English,Invite,,,Inviter,,,,,B2,
10,Flashcards,Learning vocabulary,,2734,text,text,,2734.0,French,English,Lend,,,Prêter,,,,,B2,
10,Flashcards,Learning vocabulary,,2735,text,text,,2735.0,French,English,Let,,,Laisser,,,,,A1,
10,Flashcards,Learning vocabulary,,2736,text,text,,2736.0,French,English,Prefer,,,Préférer,,,,,B2,
10,Flashcards,Learning vocabulary,,2737,text,text,,2737.0,French,English,To pack,,,Préparer,,,,,A1,
10,Flashcards,Learning vocabulary,,2738,text,text,,2738.0,French,English,Say,,,Dire,,,,,A1,
10,Flashcards,Learning vocabulary,,2739,text,text,,2739.0,French,English,Keep,,,Garder,,,,,A1,
10,Flashcards,Learning vocabulary,,2740,text,text,,2740.0,French,English,Pay,,,Payer,,,,,A1,
10,Flashcards,Learning vocabulary,,2741,text,text,,2741.0,French,English,Meet,,,Rencontrer,,,,,A2,
10,Flashcards,Learning vocabulary,,2742,text,text,,2742.0,French,English,Teach,,,Enseigner,,,,,B2,
10,Flashcards,Learning vocabulary,,2743,text,text,,2743.0,French,English,Launch,,,Lancer,,,,,B2,
10,Flashcards,Learning vocabulary,,2744,text,text,,2744.0,French,English,Throw,,,Jeter,,,,,B2,
10,Flashcards,Learning vocabulary,,2745,text,text,,2745.0,French,English,To beat,,,Frapper,,,,,A1,
10,Flashcards,Learning vocabulary,,2746,text,text,,2746.0,French,English,Abandon,,,Abandonner,,,,,C1,
10,Flashcards,Learning vocabulary,,2747,text,text,,2747.0,French,English,Sew,,,Coudre,,,,,B1,
10,Flashcards,Learning vocabulary,,2748,text,text,,2748.0,French,English,Resell,,,Revendre,,,,,C1,
10,Flashcards,Learning vocabulary,,2749,text,text,,2749.0,French,English,To dodge,,,Eviter,,,,,A2,
10,Flashcards,Learning vocabulary,,2750,text,text,,2750.0,French,English,To make,,,Fabriquer,,,,,A1,
10,Flashcards,Learning vocabulary,,2751,text,text,,2751.0,French,English,Applaud,,,Applaudir,,,,,C1,
10,Flashcards,Learning vocabulary,,2752,text,text,,2752.0,French,English,Breathe,,,Respirer,,,,,C1,
10,Flashcards,Learning vocabulary,,2753,text,text,,2753.0,French,English,Cough,,,Tousser,,,,,B2,
10,Flashcards,Learning vocabulary,,2754,text,text,,2754.0,French,English,Sneeze,,,Eternuer,,,,,C1,
10,Flashcards,Learning vocabulary,,2755,text,text,,2755.0,French,English,Snore,,,Ronfler,,,,,C1,
10,Flashcards,Learning vocabulary,,2756,text,text,,2756.0,French,English,To run over,,,Renverser,,,,,A1,
10,Flashcards,Learning vocabulary,,2757,text,text,,2757.0,French,English,To spill,,,Renverser,,,,,A2,
10,Flashcards,Learning vocabulary,,2758,text,text,,2758.0,French,English,Swallow,,,Avaler,,,,,C1,
10,Flashcards,Learning vocabulary,,2759,text,text,,2759.0,French,English,Empty,,,Vider,,,,,B2,
10,Flashcards,Learning vocabulary,,2760,text,text,,2760.0,French,English,Sweat,,,Transpirer,,,,,B2,
10,Flashcards,Learning vocabulary,,2761,text,text,,2761.0,French,English,To shiver,,,Trembler,,,,,B1,
10,Flashcards,Learning vocabulary,,2762,text,text,,2762.0,French,English,Scratch,,,Gratter,,,,,C1,
10,Flashcards,Learning vocabulary,,2763,text,text,,2763.0,French,English,Scratch,,,Se gratter,,,,,C1,
10,Flashcards,Learning vocabulary,,2764,text,text,,2764.0,French,English,Hold,,,Tenir,,,,,A2,
10,Flashcards,Learning vocabulary,,2765,text,text,,2765.0,French,English,Overtake,,,Dépasser,,,,,C1,
10,Flashcards,Learning vocabulary,,2766,text,text,,2766.0,French,English,To bring forward,,,Avancer,,,,,A2,
10,Flashcards,Learning vocabulary,,2767,text,text,,2767.0,French,English,Back,,,Reculer,,,,,A1,
10,Flashcards,Learning vocabulary,,2768,text,text,,2768.0,French,English,Grate,,,Râper,,,,,C1,
10,Flashcards,Learning vocabulary,,2769,text,text,,2769.0,French,English,Peel,,,éplucher,,,,,B2,
10,Flashcards,Learning vocabulary,,2770,text,text,,2770.0,French,English,Burn,,,Brûler,,,,,B1,
10,Flashcards,Learning vocabulary,,2771,text,text,,2771.0,French,English,Feed,,,Nourrir,,,,,B1,
10,Flashcards,Learning vocabulary,,2772,text,text,,2772.0,French,English,Invade,,,Envahir,,,,,C1,
10,Flashcards,Learning vocabulary,,2773,text,text,,2773.0,French,English,Defend,,,Défendre,,,,,B2,
10,Flashcards,Learning vocabulary,,2774,text,text,,2774.0,French,English,Protect,,,Protéger,,,,,B2,
10,Flashcards,Learning vocabulary,,2775,text,text,,2775.0,French,English,Underestimate,,,Sous-estimer,,,,,C1,
10,Flashcards,Learning vocabulary,,2776,text,text,,2776.0,French,English,Estimate,,,Estimer,,,,,C1,
10,Flashcards,Learning vocabulary,,2777,text,text,,2777.0,French,English,Overestimate,,,Surestimer,,,,,C1,
10,Flashcards,Learning vocabulary,,2778,text,text,,2778.0,French,English,Clarify,,,Clarifier,,,,,C1,
10,Flashcards,Learning vocabulary,,2779,text,text,,2779.0,French,English,Enlighten,,,Eclairer,,,,,C1,
10,Flashcards,Learning vocabulary,,2780,text,text,,2780.0,French,English,Send,,,Envoyer,,,,,A2,
10,Flashcards,Learning vocabulary,,2781,text,text,,2781.0,French,English,Dye,,,Teindre,,,,,B1,
10,Flashcards,Learning vocabulary,,2782,text,text,,2782.0,French,English,To dye,,,Se teindre,,,,,A1,
10,Flashcards,Learning vocabulary,,2783,text,text,,2783.0,French,English,Reheat,,,Réchauffer,,,,,C1,
10,Flashcards,Learning vocabulary,,2784,text,text,,2784.0,French,English,Interrupt,,,Interrompre,,,,,C1,
10,Flashcards,Learning vocabulary,,2785,text,text,,2785.0,French,English,Summarize,,,Résumer,,,,,C1,
10,Flashcards,Learning vocabulary,,2786,text,text,,2786.0,French,English,To rip off,,,Arracher,,,,,A1,
10,Flashcards,Learning vocabulary,,2787,text,text,,2787.0,French,English,Recognize,,,Reconnaître,,,,,C1,
10,Flashcards,Learning vocabulary,,2788,text,text,,2788.0,French,English,Stroke,,,Caresser,,,,,B2,
10,Flashcards,Learning vocabulary,,2789,text,text,,2789.0,French,English,Pee,,,Uriner,,,,,B1,
10,Flashcards,Learning vocabulary,,2790,text,text,,2790.0,French,English,File,,,Déposer,,,,,B1,
10,Flashcards,Learning vocabulary,,2791,text,text,,2791.0,French,English,To take a blood sample,,,Prélever,,,,,A1,
10,Flashcards,Learning vocabulary,,2792,text,text,,2792.0,French,English,Measure,,,Mesurer,,,,,C1,
10,Flashcards,Learning vocabulary,,2793,text,text,,2793.0,French,English,Show off,,,Frimer,,,,,A1,
10,Flashcards,Learning vocabulary,,2794,text,text,,2794.0,French,English,Engrave,,,Graver,,,,,C1,
10,Flashcards,Learning vocabulary,,2795,text,text,,2795.0,French,English,Hunt down,,,Rechercher,,,,,A2,
10,Flashcards,Learning vocabulary,,2796,text,text,,2796.0,French,English,Paint,,,Peindre,,,,,B2,
10,Flashcards,Learning vocabulary,,2797,text,text,,2797.0,French,English,Draw,,,Dessiner,,,,,B1,
10,Flashcards,Learning vocabulary,,2798,text,text,,2798.0,French,English,Represent,,,Représenter,,,,,C1,
10,Flashcards,Learning vocabulary,,2799,text,text,,2799.0,French,English,Imitate,,,Imiter,,,,,C1,
10,Flashcards,Learning vocabulary,,2800,text,text,,2800.0,French,English,Closer,,,Rapprocher,,,,,B2,
10,Flashcards,Learning vocabulary,,2801,text,text,,2801.0,French,English,General,,,Général,,,,,B2,
10,Flashcards,Learning vocabulary,,2802,text,text,,2802.0,French,English,Captain,,,Capitaine,,,,,B2,
10,Flashcards,Learning vocabulary,,2803,text,text,,2803.0,French,English,Lieutenant,,,Lieutenant,,,,,C1,
10,Flashcards,Learning vocabulary,,2804,text,text,,2804.0,French,English,Corporal,,,Caporal,,,,,C1,
10,Flashcards,Learning vocabulary,,2805,text,text,,2805.0,French,English,Sergeant,,,Sergent,,,,,C1,
10,Flashcards,Learning vocabulary,,2806,text,text,,2806.0,French,English,Artillery,,,Artillerie,,,,,C1,
10,Flashcards,Learning vocabulary,,2807,text,text,,2807.0,French,English,Aviation,,,Aviation,,,,,C1,
10,Flashcards,Learning vocabulary,,2808,text,text,,2808.0,French,English,Navy,,,Marine,,,,,B1,
10,Flashcards,Learning vocabulary,,2809,text,text,,2809.0,French,English,Infantry,,,Infanterie,,,,,C1,
10,Flashcards,Learning vocabulary,,2810,text,text,,2810.0,French,English,Tank,,,Char d'assaut,,,,,B1,
10,Flashcards,Learning vocabulary,,2811,text,text,,2811.0,French,English,Aircraft carrier,,,Porte-avion,,,,,C1,
10,Flashcards,Learning vocabulary,,2812,text,text,,2812.0,French,English,Coastguard,,,Garde-côtes,,,,,C1,
10,Flashcards,Learning vocabulary,,2813,text,text,,2813.0,French,English,Jet,,,Avion à réaction,,,,,A2,
10,Flashcards,Learning vocabulary,,2814,text,text,,2814.0,French,English,Missile,,,Missile,,,,,C1,
10,Flashcards,Learning vocabulary,,2815,text,text,,2815.0,French,English,Bomb,,,Bombe,,,,,B1,
10,Flashcards,Learning vocabulary,,2816,text,text,,2816.0,French,English,Nuclear bomb,,,Bombe nucléaire,,,,,B2,
10,Flashcards,Learning vocabulary,,2817,text,text,,2817.0,French,English,Submachine gun,,,Mitraillette,,,,,C1,
10,Flashcards,Learning vocabulary,,2818,text,text,,2818.0,French,English,Spying,,,Espionnage,,,,,C1,
10,Flashcards,Learning vocabulary,,2819,text,text,,2819.0,French,English,Retreat,,,Retraite,,,,,C1,
10,Flashcards,Learning vocabulary,,2820,text,text,,2820.0,French,English,Attack,,,Attaque,,,,,B2,
10,Flashcards,Learning vocabulary,,2821,text,text,,2821.0,French,English,Occupation,,,Occupation,,,,,C1,
10,Flashcards,Learning vocabulary,,2822,text,text,,2822.0,French,English,Resistance,,,Résistance,,,,,C1,
10,Flashcards,Learning vocabulary,,2823,text,text,,2823.0,French,English,Insurrection,,,Insurrection,,,,,C1,
10,Flashcards,Learning vocabulary,,2824,text,text,,2824.0,French,English,Parachute,,,Parachute,,,,,C1,
10,Flashcards,Learning vocabulary,,2825,text,text,,2825.0,French,English,Reinforcement,,,Renforts,,,,,C1,
10,Flashcards,Learning vocabulary,,2826,text,text,,2826.0,French,English,Ammunition,,,Munitions,,,,,C1,
10,Flashcards,Learning vocabulary,,2827,text,text,,2827.0,French,English,Strategy,,,Stratégie,,,,,C1,
10,Flashcards,Learning vocabulary,,2828,text,text,,2828.0,French,English,Tactic,,,Tactique,,,,,C1,
10,Flashcards,Learning vocabulary,,2829,text,text,,2829.0,French,English,Equipment,,,Equipement,,,,,C1,
10,Flashcards,Learning vocabulary,,2830,text,text,,2830.0,French,English,Satellite,,,Satellite,,,,,C1,
10,Flashcards,Learning vocabulary,,2831,text,text,,2831.0,French,English,Spy,,,Espion,,,,,A2,
10,Flashcards,Learning vocabulary,,2832,text,text,,2832.0,French,English,Advance man,,,Eclaireur,,,,,B1,
10,Flashcards,Learning vocabulary,,2833,text,text,,2833.0,French,English,Diplomacy,,,Diplomatie,,,,,C1,
10,Flashcards,Learning vocabulary,,2834,text,text,,2834.0,French,English,UN,,,ONU,,,,,A1,
10,Flashcards,Learning vocabulary,,2835,text,text,,2835.0,French,English,Shell,,,Obus,,,,,B2,
10,Flashcards,Learning vocabulary,,2836,text,text,,2836.0,French,English,Jeep,,,Jeep,,,,,B2,
10,Flashcards,Learning vocabulary,,2837,text,text,,2837.0,French,English,Anti-aircraft,,,Anti-aérien,,,,,B2,
10,Flashcards,Learning vocabulary,,2838,text,text,,2838.0,French,English,Revolt,,,Révolte,,,,,C1,
10,Flashcards,Learning vocabulary,,2839,text,text,,2839.0,French,English,Alliance,,,Alliance,,,,,C1,
10,Flashcards,Learning vocabulary,,2840,text,text,,2840.0,French,English,Surrender,,,Capitulation,,,,,C1,
10,Flashcards,Learning vocabulary,,2841,text,text,,2841.0,French,English,Surrender,,,Reddition,,,,,C1,
10,Flashcards,Learning vocabulary,,2842,text,text,,2842.0,French,English,Invasion,,,Invasion,,,,,C1,
10,Flashcards,Learning vocabulary,,2843,text,text,,2843.0,French,English,Landing,,,Débarquement,,,,,C1,
10,Flashcards,Learning vocabulary,,2844,text,text,,2844.0,French,English,Parachuting,,,Parachutage,,,,,C1,
10,Flashcards,Learning vocabulary,,2845,text,text,,2845.0,French,English,Coup d'etat,,,Coup d'état,,,,,B2,
10,Flashcards,Learning vocabulary,,2846,text,text,,2846.0,French,English,Bombing,,,Bombardement,,,,,C1,
10,Flashcards,Learning vocabulary,,2847,text,text,,2847.0,French,English,Intervention,,,Intervention,,,,,C1,
10,Flashcards,Learning vocabulary,,2848,text,text,,2848.0,French,English,Blockade,,,Blocus,,,,,C1,
10,Flashcards,Learning vocabulary,,2849,text,text,,2849.0,French,English,Rebel,,,Rebelle,,,,,B2,
10,Flashcards,Learning vocabulary,,2850,text,text,,2850.0,French,English,Fleet,,,Flotte,,,,,B2,
10,Flashcards,Learning vocabulary,,2851,text,text,,2851.0,French,English,Camouflage,,,Camouflage,,,,,C1,
10,Flashcards,Learning vocabulary,,2852,text,text,,2852.0,French,English,Civilian,,,Civil,,,,,C1,
10,Flashcards,Learning vocabulary,,2853,text,text,,2853.0,French,English,Grenade,,,Grenade,,,,,C1,
10,Flashcards,Learning vocabulary,,2854,text,text,,2854.0,French,English,Prisoner,,,Prisonnier,,,,,C1,
10,Flashcards,Learning vocabulary,,2855,text,text,,2855.0,French,English,Patrol,,,Patrouille,,,,,C1,
10,Flashcards,Learning vocabulary,,2856,text,text,,2856.0,French,English,Mine,,,Mine,,,,,A2,
10,Flashcards,Learning vocabulary,,2857,text,text,,2857.0,French,English,Minefield,,,Champ de mines,,,,,C1,
10,Flashcards,Learning vocabulary,,2858,text,text,,2858.0,French,English,Propaganda,,,Propagande,,,,,C1,
10,Flashcards,Learning vocabulary,,2859,text,text,,2859.0,French,English,Surveilance,,,Surveillance,,,,,C1,
10,Flashcards,Learning vocabulary,,2860,text,text,,2860.0,French,English,Troops,,,Troupes,,,,,B2,
10,Flashcards,Learning vocabulary,,2861,text,text,,2861.0,French,English,Trench,,,Tranchée,,,,,C1,
10,Flashcards,Learning vocabulary,,2862,text,text,,2862.0,French,English,Weapon,,,Arme,,,,,B2,
10,Flashcards,Learning vocabulary,,2863,text,text,,2863.0,French,English,Battle,,,Bataille,,,,,B2,
10,Flashcards,Learning vocabulary,,2864,text,text,,2864.0,French,English,Base,,,Base,,,,,A2,
10,Flashcards,Learning vocabulary,,2865,text,text,,2865.0,French,English,Combat,,,Combat,,,,,B2,
10,Flashcards,Learning vocabulary,,2866,text,text,,2866.0,French,English,War crime,,,Crime de guerre,,,,,A2,
10,Flashcards,Learning vocabulary,,2867,text,text,,2867.0,French,English,Spoil of war,,,Butin,,,,,A2,
10,Flashcards,Learning vocabulary,,2868,text,text,,2868.0,French,English,Cartridge,,,Cartouche,,,,,C1,
10,Flashcards,Learning vocabulary,,2869,text,text,,2869.0,French,English,Bullet,,,Balle,,,,,C1,
10,Flashcards,Learning vocabulary,,2870,text,text,,2870.0,French,English,Hole,,,Impact,,,,,B1,
10,Flashcards,Learning vocabulary,,2871,text,text,,2871.0,French,English,Recruit,,,Recrue,,,,,C1,
10,Flashcards,Learning vocabulary,,2872,text,text,,2872.0,French,English,Conscription,,,Conscription,,,,,C1,
10,Flashcards,Learning vocabulary,,2873,text,text,,2873.0,French,English,Enemy,,,Ennemi,,,,,B2,
10,Flashcards,Learning vocabulary,,2874,text,text,,2874.0,French,English,Hospital porter,,,Brancardier,,,,,C1,
10,Flashcards,Learning vocabulary,,2875,text,text,,2875.0,French,English,Ambulance,,,Ambulance,,,,,C1,
10,Flashcards,Learning vocabulary,,2876,text,text,,2876.0,French,English,Stretcher,,,Brancard,,,,,C1,
10,Flashcards,Learning vocabulary,,2877,text,text,,2877.0,French,English,Betrayal,,,Trahison,,,,,C1,
10,Flashcards,Learning vocabulary,,2878,text,text,,2878.0,French,English,Traitor,,,Traître,,,,,C1,
10,Flashcards,Learning vocabulary,,2879,text,text,,2879.0,French,English,Cease fire,,,Cessez-le-feu,,,,,B1,
10,Flashcards,Learning vocabulary,,2880,text,text,,2880.0,French,English,Pounding,,,Pilonnage,,,,,C1,
10,Flashcards,Learning vocabulary,,2881,text,text,,2881.0,French,English,Truce,,,Trêve,,,,,B2,
10,Flashcards,Learning vocabulary,,2882,text,text,,2882.0,French,English,Fortifications,,,Fortifications,,,,,C1,
10,Flashcards,Learning vocabulary,,2883,text,text,,2883.0,French,English,Range,,,Portée,,,,,B1,
10,Flashcards,Learning vocabulary,,2884,text,text,,2884.0,French,English,Torpedo,,,Torpille,,,,,C1,
10,Flashcards,Learning vocabulary,,2885,text,text,,2885.0,French,English,Torpedo,,,Torpiller,,,,,C1,
10,Flashcards,Learning vocabulary,,2886,text,text,,2886.0,French,English,Sink,,,Couler,,,,,B1,
10,Flashcards,Learning vocabulary,,2887,text,text,,2887.0,French,English,Retreat,,,Battre en retraite,,,,,C1,
10,Flashcards,Learning vocabulary,,2888,text,text,,2888.0,French,English,Ambush,,,Embuscade,,,,,C1,
10,Flashcards,Learning vocabulary,,2889,text,text,,2889.0,French,English,Intelligence services,,,Les services de renseignement,,,,,C1,
10,Flashcards,Learning vocabulary,,2890,text,text,,2890.0,French,English,Talks,,,Pourparlers,,,,,B2,
10,Flashcards,Learning vocabulary,,2891,text,text,,2891.0,French,English,Offensive,,,Offensive,,,,,C1,
10,Flashcards,Learning vocabulary,,2892,text,text,,2892.0,French,English,Desert,,,Déserter,,,,,B2,
10,Flashcards,Learning vocabulary,,2893,text,text,,2893.0,French,English,Desertion,,,Désertion,,,,,C1,
10,Flashcards,Learning vocabulary,,2894,text,text,,2894.0,French,English,Deserter,,,Déserteur,,,,,C1,
10,Flashcards,Learning vocabulary,,2895,text,text,,2895.0,French,English,Arms race,,,Course aux armements,,,,,B1,
