Exo_type_id,Exo_type,Exo_objective,Exo_focus,Exo_id,Source_format,Target_format,Source_sentence_id,Source_word_id,Source_lang,Target_lang,Full_sentence,Instruction,Sentence_w_blank,Right_answer,Dist_1,Dist_2,Dist_3,Explanation,Difficulty,Remediation,Length_sentence,Length_traget_word,Length_longest_word,Frequency_rarest_word,Score_sentence
38,Cloze_Test,Grammar,Verb_Conjugation,3350,text,text,5104.0,,French,English,How long has it been since the walkers have gone?,Conjugate the verb correctly:,How long has it been since the walkers have ... ? (go),gone,,,,,B2,,10.0,4.0,7.0,2.83,21.9975
38,Cloze_Test,Grammar,Verb_Conjugation,3351,text,text,5105.0,,French,English,I hope you did not forget the promise you have made me.,Conjugate the verb correctly:,I hope you ... not forget the promise you have made me . (do),did,,,,,B2,,12.0,3.0,7.0,2.04,16.402145454545455
38,Cloze_Test,Grammar,Verb_Conjugation,3352,text,text,5105.0,,French,English,I hope you did not forget the promise you have made me.,Conjugate the verb correctly:,I hope you did not forget the promise you have ... me . (make),made,,,,,B2,,12.0,4.0,7.0,2.08,16.402145454545455
38,Cloze_Test,Grammar,Verb_Conjugation,3353,text,text,5106.0,,French,English,He is a very promising student.,Conjugate the verb correctly:,He ... a very promising student . (be),is,,,,,B1,,6.0,2.0,9.0,0.9299999999999997,14.909505555555553
38,Cloze_Test,Grammar,Verb_Conjugation,3354,text,text,5107.0,,French,English,"I have told you the truth, I swear it.",Conjugate the verb correctly:,"I have ... you the truth , I swear it . (tell)",told,,,,,A2,,9.0,4.0,5.0,2.46,11.7962
38,Cloze_Test,Grammar,Verb_Conjugation,3355,text,text,5108.0,,French,English,This word has to be pronounced this way:,Conjugate the verb correctly:,This word ... to be pronounced this way : (have),has,,,,,B2,,8.0,3.0,10.0,1.63,17.386031746031748
38,Cloze_Test,Grammar,Verb_Conjugation,3356,text,text,5108.0,,French,English,This word has to be pronounced this way:,Conjugate the verb correctly:,This word has to be ... this way : (pronounce),pronounced,,,,,B2,,8.0,10.0,10.0,3.9400000000000004,17.386031746031748
38,Cloze_Test,Grammar,Verb_Conjugation,3357,text,text,5111.0,,French,English,Do you have any other solution to suggest?,Conjugate the verb correctly:,... you have any other solution to suggest ? (do),Do,,,,,B1,,8.0,2.0,8.0,1.6500000000000004,13.664444444444445
38,Cloze_Test,Grammar,Verb_Conjugation,3358,text,text,5112.0,,French,English,You do not need to attend the commonhold meeting since you are not the owner of your flat.,Conjugate the verb correctly:,You do not need to attend the commonhold meeting since you ... not the owner of your flat . (be),are,,,,,C1,,18.0,3.0,10.0,1.2599999999999998,102.44799999999998
38,Cloze_Test,Grammar,Verb_Conjugation,3359,text,text,5113.0,,French,English,"This is a private property, do not pass.",Conjugate the verb correctly:,"This ... a private property , do not pass . (be)",is,,,,,A2,,8.0,2.0,8.0,0.9299999999999997,11.31488888888889
38,Cloze_Test,Grammar,Verb_Conjugation,3360,text,text,5114.0,,French,English,My brother owns this house.,Conjugate the verb correctly:,My brother ... this house . (own),owns,,,,,A2,,5.0,4.0,7.0,3.79,11.458433333333334
38,Cloze_Test,Grammar,Verb_Conjugation,3361,text,text,5117.0,,French,English,"His hip is badly damaged, he is going to get a hip replacement soon.",Conjugate the verb correctly:,"His hip ... badly damaged , he is going to get a hip replacement soon . (be)",is,,,,,C1,,14.0,2.0,11.0,0.9299999999999997,30.361437037037035
38,Cloze_Test,Grammar,Verb_Conjugation,3362,text,text,5117.0,,French,English,"His hip is badly damaged, he is going to get a hip replacement soon.",Conjugate the verb correctly:,"His hip is badly ... , he is going to get a hip replacement soon . (damage)",damaged,,,,,C1,,14.0,7.0,11.0,3.6100000000000003,30.361437037037035
38,Cloze_Test,Grammar,Verb_Conjugation,3363,text,text,5117.0,,French,English,"His hip is badly damaged, he is going to get a hip replacement soon.",Conjugate the verb correctly:,"His hip is badly damaged , he ... going to get a hip replacement soon . (be)",is,,,,,C1,,14.0,2.0,11.0,0.9299999999999997,30.361437037037035
38,Cloze_Test,Grammar,Verb_Conjugation,3364,text,text,5117.0,,French,English,"His hip is badly damaged, he is going to get a hip replacement soon.",Conjugate the verb correctly:,"His hip is badly damaged , he is ... to get a hip replacement soon . (go)",going,,,,,C1,,14.0,5.0,11.0,2.0599999999999996,30.361437037037035
38,Cloze_Test,Grammar,Verb_Conjugation,3365,text,text,5118.0,,French,English,"In any case, you have to follow the protocol you have been given.",Conjugate the verb correctly:,"In any case , you have to follow the protocol you have ... given . (be)",been,,,,,B2,,13.0,4.0,8.0,1.7300000000000004,24.026527777777776
38,Cloze_Test,Grammar,Verb_Conjugation,3366,text,text,5118.0,,French,English,"In any case, you have to follow the protocol you have been given.",Conjugate the verb correctly:,"In any case , you have to follow the protocol you have been ... . (give)",given,,,,,B2,,13.0,5.0,8.0,2.59,24.026527777777776
38,Cloze_Test,Grammar,Verb_Conjugation,3367,text,text,5119.0,,French,English,This is only a prototype.,Conjugate the verb correctly:,This ... only a prototype . (be),is,,,,,B1,,5.0,2.0,9.0,0.9299999999999997,12.109216666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3368,text,text,5120.0,,French,English,Prove what you are putting forward!,Conjugate the verb correctly:,... what you are putting forward ! (prove),Prove,,,,,B1,,6.0,5.0,7.0,3.2300000000000004,12.850016666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3369,text,text,5120.0,,French,English,Prove what you are putting forward!,Conjugate the verb correctly:,Prove what you ... putting forward ! (be),are,,,,,B1,,6.0,3.0,7.0,1.2599999999999998,12.850016666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3370,text,text,5120.0,,French,English,Prove what you are putting forward!,Conjugate the verb correctly:,Prove what you are ... forward ! (put),putting,,,,,B1,,6.0,7.0,7.0,3.1399999999999997,12.850016666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3371,text,text,5121.0,,French,English,I do not know where this book comes from.,Conjugate the verb correctly:,I do not know where this book ... from . (come),comes,,,,,A1,,9.0,5.0,5.0,2.6399999999999997,8.714933333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3372,text,text,5122.0,,French,English,I did not know this proverb.,Conjugate the verb correctly:,I ... not know this proverb . (do),did,,,,,B1,,6.0,3.0,7.0,2.04,15.471
38,Cloze_Test,Grammar,Verb_Conjugation,3373,text,text,5123.0,,French,English,"If I were rich, I would buy myself a house in the country.",Conjugate the verb correctly:,"If I ... rich , I would buy myself a house in the country . (be)",were,,,,,B1,,13.0,4.0,7.0,1.6600000000000001,16.32836111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3374,text,text,5124.0,,French,English,You should stop provoking him all the time.,Conjugate the verb correctly:,You should stop ... him all the time . (provoke),provoking,,,,,B2,,8.0,9.0,9.0,4.529999999999999,21.031783333333326
38,Cloze_Test,Grammar,Verb_Conjugation,3375,text,text,5125.0,,French,English,I told them to drive carefully.,Conjugate the verb correctly:,I ... them to drive carefully . (tell),told,,,,,B1,,6.0,4.0,9.0,2.46,12.8502
38,Cloze_Test,Grammar,Verb_Conjugation,3376,text,text,5127.0,,French,English,It is not worth it to be so careful.,Conjugate the verb correctly:,It ... not worth it to be so careful . (be),is,,,,,A2,,9.0,2.0,7.0,0.9299999999999997,11.184800000000001
38,Cloze_Test,Grammar,Verb_Conjugation,3377,text,text,5128.0,,French,English,We are making our own plum jam.,Conjugate the verb correctly:,We ... making our own plum jam . (be),are,,,,,B1,,7.0,3.0,6.0,1.2599999999999998,15.602194444444443
38,Cloze_Test,Grammar,Verb_Conjugation,3378,text,text,5128.0,,French,English,We are making our own plum jam.,Conjugate the verb correctly:,We are ... our own plum jam . (make),making,,,,,B1,,7.0,6.0,6.0,2.46,15.602194444444443
38,Cloze_Test,Grammar,Verb_Conjugation,3379,text,text,5129.0,,French,English,Do not hesitate to take a few extra prunes if you want.,Conjugate the verb correctly:,... not hesitate to take a few extra prunes if you want . (do),Do,,,,,C1,,12.0,2.0,8.0,1.6500000000000004,35.563599999999994
38,Cloze_Test,Grammar,Verb_Conjugation,3380,text,text,5130.0,,French,English,What is your pseudonym on this website?,Conjugate the verb correctly:,What ... your pseudonym on this website ? (be),is,,,,,B2,,7.0,2.0,9.0,0.9299999999999997,23.299500000000002
38,Cloze_Test,Grammar,Verb_Conjugation,3381,text,text,5131.0,,French,English,For how long did you study psychiatry?,Conjugate the verb correctly:,For how long ... you study psychiatry ? (do),did,,,,,B2,,7.0,3.0,10.0,2.04,20.791533333333327
38,Cloze_Test,Grammar,Verb_Conjugation,3382,text,text,5132.0,,French,English,She needs psychological support.,Conjugate the verb correctly:,She ... psychological support . (need),needs,,,,,B2,,4.0,5.0,13.0,2.63,17.43775
38,Cloze_Test,Grammar,Verb_Conjugation,3383,text,text,5133.0,,French,English,He made sure that his son would study in a state school.,Conjugate the verb correctly:,He ... sure that his son would study in a state school . (make),made,,,,,B1,,12.0,4.0,6.0,2.08,13.112422222222223
38,Cloze_Test,Grammar,Verb_Conjugation,3384,text,text,5134.0,,French,English,He is bashful.,Conjugate the verb correctly:,He ... bashful . (be),is,,,,,B1,,3.0,2.0,7.0,0.9299999999999997,12.952333333333335
38,Cloze_Test,Grammar,Verb_Conjugation,3385,text,text,5135.0,,French,English,There is something pueril about his attitude.,Conjugate the verb correctly:,There ... something pueril about his attitude . (be),is,,,,,C1,,7.0,2.0,9.0,0.9299999999999997,52.37777777777778
38,Cloze_Test,Grammar,Verb_Conjugation,3386,text,text,5136.0,,French,English,"If you keep being out of control, you will be punished.",Conjugate the verb correctly:,"If you keep ... out of control , you will be punished . (be)",being,,,,,B2,,11.0,5.0,8.0,2.05,22.14911111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3387,text,text,5136.0,,French,English,"If you keep being out of control, you will be punished.",Conjugate the verb correctly:,"If you keep being out of control , you will be ... . (punish)",punished,,,,,B2,,11.0,8.0,8.0,4.0,22.14911111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3388,text,text,5137.0,,French,English,He has two more tasks he was given as a punishment to do before going to bed.,Conjugate the verb correctly:,He ... two more tasks he was given as a punishment to do before going to bed . (have),has,,,,,C1,,17.0,3.0,10.0,1.63,31.038549629629628
38,Cloze_Test,Grammar,Verb_Conjugation,3389,text,text,5137.0,,French,English,He has two more tasks he was given as a punishment to do before going to bed.,Conjugate the verb correctly:,He has two more tasks he ... given as a punishment to do before going to bed . (be),was,,,,,C1,,17.0,3.0,10.0,1.1799999999999997,31.038549629629628
38,Cloze_Test,Grammar,Verb_Conjugation,3390,text,text,5137.0,,French,English,He has two more tasks he was given as a punishment to do before going to bed.,Conjugate the verb correctly:,He has two more tasks he was ... as a punishment to do before going to bed . (give),given,,,,,C1,,17.0,5.0,10.0,2.59,31.038549629629628
38,Cloze_Test,Grammar,Verb_Conjugation,3391,text,text,5137.0,,French,English,He has two more tasks he was given as a punishment to do before going to bed.,Conjugate the verb correctly:,He has two more tasks he was given as a punishment to do before ... to bed . (go),going,,,,,C1,,17.0,5.0,10.0,2.0599999999999996,31.038549629629628
38,Cloze_Test,Grammar,Verb_Conjugation,3392,text,text,5138.0,,French,English,His pupil is extremely dilated because of the drug he takes.,Conjugate the verb correctly:,His pupil ... extremely dilated because of the drug he takes . (be),is,,,,,C1,,11.0,2.0,9.0,0.9299999999999997,38.21719999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3393,text,text,5138.0,,French,English,His pupil is extremely dilated because of the drug he takes.,Conjugate the verb correctly:,His pupil is extremely dilated because of the drug he ... . (take),takes,,,,,C1,,11.0,5.0,9.0,2.8200000000000003,38.21719999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3394,text,text,5139.0,,French,English,She does not like pure rum.,Conjugate the verb correctly:,She ... not like pure rum . (do),does,,,,,B1,,6.0,4.0,4.0,2.26,12.405944444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3395,text,text,5141.0,,French,English,It takes several days to purify this chemical compound.,Conjugate the verb correctly:,It ... several days to purify this chemical compound . (take),takes,,,,,C1,,9.0,5.0,8.0,2.8200000000000003,37.74434444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3396,text,text,5142.0,,French,English,They have done nothing but assembling jigsaw puzzles today.,Conjugate the verb correctly:,They have ... nothing but assembling jigsaw puzzles today . (do),done,,,,,C1,,9.0,4.0,10.0,2.42,43.461388888888884
38,Cloze_Test,Grammar,Verb_Conjugation,3397,text,text,5142.0,,French,English,They have done nothing but assembling jigsaw puzzles today.,Conjugate the verb correctly:,They have done nothing but ... jigsaw puzzles today . (assemble),assembling,,,,,C1,,9.0,10.0,10.0,4.67,43.461388888888884
38,Cloze_Test,Grammar,Verb_Conjugation,3398,text,text,5143.0,,French,English,Not a single pylon have resisted to the tempest.,Conjugate the verb correctly:,Not a single pylon have ... to the tempest . (resist),resisted,,,,,C1,,9.0,8.0,8.0,4.390000000000001,36.113711111111115
38,Cloze_Test,Grammar,Verb_Conjugation,3399,text,text,5144.0,,French,English,He only got one quarter of the inheritance.,Conjugate the verb correctly:,He only ... one quarter of the inheritance . (get),got,,,,,B2,,8.0,3.0,11.0,2.09,21.506333333333334
38,Cloze_Test,Grammar,Verb_Conjugation,3400,text,text,5145.0,,French,English,It took him almost a week to answer me.,Conjugate the verb correctly:,It ... him almost a week to answer me . (take),took,,,,,A2,,9.0,4.0,6.0,2.49,10.211583333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3401,text,text,5146.0,,French,English,Do you want me to buy you something to eat?,Conjugate the verb correctly:,... you want me to buy you something to eat ? (do),Do,,,,,A2,,10.0,2.0,9.0,1.6500000000000004,10.909986111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3402,text,text,5147.0,,French,English,May I give you a ride?,Conjugate the verb correctly:,... I give you a ride ? (may),May,,,,,A1,,6.0,3.0,4.0,2.0199999999999996,5.675249999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3403,text,text,5148.0,,French,English,He comes to eat at home on Sundays sometimes.,Conjugate the verb correctly:,He ... to eat at home on Sundays sometimes . (come),comes,,,,,B2,,9.0,5.0,9.0,2.6399999999999997,22.03861111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3404,text,text,5149.0,,French,English,He answered various questions.,Conjugate the verb correctly:,He ... various questions . (answer),answered,,,,,B1,,4.0,8.0,9.0,3.6799999999999997,15.920088888888886
38,Cloze_Test,Grammar,Verb_Conjugation,3405,text,text,5151.0,,French,English,He left the office at six p.m.,Conjugate the verb correctly:,He ... the office at six p.m . (leave),left,,,,,A2,,7.0,4.0,6.0,2.38,9.880977777777774
38,Cloze_Test,Grammar,Verb_Conjugation,3406,text,text,5152.0,,French,English,He must have taken her home.,Conjugate the verb correctly:,He must have ... her home . (take),taken,,,,,A1,,6.0,5.0,5.0,2.67,6.566716666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3407,text,text,5153.0,,French,English,I do not like taking this shortcut.,Conjugate the verb correctly:,I do not like ... this shortcut . (take),taking,,,,,B2,,7.0,6.0,8.0,2.6100000000000003,18.620666666666672
38,Cloze_Test,Grammar,Verb_Conjugation,3408,text,text,5155.0,,French,English,"There is no more juice or apples in the fridge, we have to buy some more.",Conjugate the verb correctly:,"There ... no more juice or apples in the fridge , we have to buy some more . (be)",is,,,,,C1,,16.0,2.0,6.0,0.9299999999999997,27.804776296296293
38,Cloze_Test,Grammar,Verb_Conjugation,3409,text,text,5156.0,,French,English,"He is a racist, it is another fault of his.",Conjugate the verb correctly:,"He ... a racist , it is another fault of his . (be)",is,,,,,B1,,10.0,2.0,7.0,0.9299999999999997,14.803962962962963
38,Cloze_Test,Grammar,Verb_Conjugation,3410,text,text,5156.0,,French,English,"He is a racist, it is another fault of his.",Conjugate the verb correctly:,"He is a racist , it ... another fault of his . (be)",is,,,,,B1,,10.0,2.0,7.0,0.9299999999999997,14.803962962962963
38,Cloze_Test,Grammar,Verb_Conjugation,3411,text,text,5157.0,,French,English,They told one another about what they did during their respective trips.,Conjugate the verb correctly:,They ... one another about what they did during their respective trips . (tell),told,,,,,C1,,12.0,4.0,10.0,2.46,31.36438181818181
38,Cloze_Test,Grammar,Verb_Conjugation,3412,text,text,5157.0,,French,English,They told one another about what they did during their respective trips.,Conjugate the verb correctly:,They told one another about what they ... during their respective trips . (do),did,,,,,C1,,12.0,3.0,10.0,2.04,31.36438181818181
38,Cloze_Test,Grammar,Verb_Conjugation,3413,text,text,5158.0,,French,English,Radar has been developed during World War 2.,Conjugate the verb correctly:,Radar ... been developed during World War 2 . (have),has,,,,,B2,,8.0,3.0,9.0,1.63,19.445444444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3414,text,text,5158.0,,French,English,Radar has been developed during World War 2.,Conjugate the verb correctly:,Radar has ... developed during World War 2 . (be),been,,,,,B2,,8.0,4.0,9.0,1.7300000000000004,19.445444444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3415,text,text,5158.0,,French,English,Radar has been developed during World War 2.,Conjugate the verb correctly:,Radar has been ... during World War 2 . (develop),developed,,,,,B2,,8.0,9.0,9.0,3.05,19.445444444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3416,text,text,5159.0,,French,English,You would better call a plumber rather than trying to fix the radiator by yourself.,Conjugate the verb correctly:,You would better call a plumber rather than ... to fix the radiator by yourself . (try),trying,,,,,C1,,15.0,6.0,8.0,2.5300000000000002,46.63883333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3417,text,text,5160.0,,French,English,What is the radiation level on the power station site?,Conjugate the verb correctly:,What ... the radiation level on the power station site ? (be),is,,,,,B2,,10.0,2.0,9.0,0.9299999999999997,23.55425925925926
38,Cloze_Test,Grammar,Verb_Conjugation,3418,text,text,5161.0,,French,English,I sometimes used radioactive products.,Conjugate the verb correctly:,I sometimes ... radioactive products . (use),used,,,,,C1,,5.0,4.0,11.0,2.2,24.954777777777768
38,Cloze_Test,Grammar,Verb_Conjugation,3419,text,text,5162.0,,French,English,The radioactivity level is very high here and yet some species manage to survive.,Conjugate the verb correctly:,The radioactivity level ... very high here and yet some species manage to survive . (be),is,,,,,C1,,14.0,2.0,13.0,0.9299999999999997,54.17173888888888
38,Cloze_Test,Grammar,Verb_Conjugation,3420,text,text,5163.0,,French,English,He had had a spinal column X-ray.,Conjugate the verb correctly:,He ... had a spinal column X -ray . (have),had,,,,,B2,,8.0,3.0,6.0,1.67,17.896380952380948
38,Cloze_Test,Grammar,Verb_Conjugation,3421,text,text,5163.0,,French,English,He had had a spinal column X-ray.,Conjugate the verb correctly:,He had ... a spinal column X -ray . (have),had,,,,,B2,,8.0,3.0,6.0,1.67,17.896380952380948
38,Cloze_Test,Grammar,Verb_Conjugation,3422,text,text,5164.0,,French,English,I find him a little stiff when he dances.,Conjugate the verb correctly:,I find him a little stiff when he ... . (dance),dances,,,,,B2,,9.0,6.0,6.0,4.21,19.78232222222222
38,Cloze_Test,Grammar,Verb_Conjugation,3423,text,text,5165.0,,French,English,"If you want my advice, it is not reasonable.",Conjugate the verb correctly:,"If you want my advice , it ... not reasonable . (be)",is,,,,,B1,,9.0,2.0,10.0,0.9299999999999997,14.687627777777776
38,Cloze_Test,Grammar,Verb_Conjugation,3424,text,text,5167.0,,French,English,Pick up what has fallen on the ground.,Conjugate the verb correctly:,... up what has fallen on the ground . (pick),Pick,,,,,B1,,8.0,4.0,6.0,2.92,13.64178888888889
38,Cloze_Test,Grammar,Verb_Conjugation,3425,text,text,5167.0,,French,English,Pick up what has fallen on the ground.,Conjugate the verb correctly:,Pick up what ... fallen on the ground . (have),has,,,,,B1,,8.0,3.0,6.0,1.63,13.64178888888889
38,Cloze_Test,Grammar,Verb_Conjugation,3426,text,text,5167.0,,French,English,Pick up what has fallen on the ground.,Conjugate the verb correctly:,Pick up what has ... on the ground . (fall),fallen,,,,,B1,,8.0,6.0,6.0,3.6100000000000003,13.64178888888889
38,Cloze_Test,Grammar,Verb_Conjugation,3427,text,text,5168.0,,French,English,"The current is starting to take us offshore, row harder.",Conjugate the verb correctly:,"The current ... starting to take us offshore , row harder . (be)",is,,,,,C1,,10.0,2.0,8.0,0.9299999999999997,27.743833333333324
38,Cloze_Test,Grammar,Verb_Conjugation,3428,text,text,5168.0,,French,English,"The current is starting to take us offshore, row harder.",Conjugate the verb correctly:,"The current is ... to take us offshore , row harder . (start)",starting,,,,,C1,,10.0,8.0,8.0,2.9299999999999997,27.743833333333324
38,Cloze_Test,Grammar,Verb_Conjugation,3429,text,text,5169.0,,French,English,You did not need to bring the book right now.,Conjugate the verb correctly:,You ... not need to bring the book right now . (do),did,,,,,A2,,10.0,3.0,5.0,2.04,9.52011666666667
38,Cloze_Test,Grammar,Verb_Conjugation,3430,text,text,5170.0,,French,English,"And yet, I told them that the chimney sweep would come in the afternoon.",Conjugate the verb correctly:,"And yet , I ... them that the chimney sweep would come in the afternoon . (tell)",told,,,,,C1,,14.0,4.0,9.0,2.46,35.069042735042736
38,Cloze_Test,Grammar,Verb_Conjugation,3431,text,text,5171.0,,French,English,We had to crawl to go under the barbed wires.,Conjugate the verb correctly:,We ... to crawl to go under the barbed wires . (have),had,,,,,C1,,10.0,3.0,6.0,1.67,27.86904320987655
38,Cloze_Test,Grammar,Verb_Conjugation,3432,text,text,5171.0,,French,English,We had to crawl to go under the barbed wires.,Conjugate the verb correctly:,We had to crawl to go under the ... wires . (barb),barbed,,,,,C1,,10.0,6.0,6.0,4.73,27.86904320987655
38,Cloze_Test,Grammar,Verb_Conjugation,3433,text,text,5172.0,,French,English,She bears a huge grudge against them.,Conjugate the verb correctly:,She ... a huge grudge against them . (bear),bears,,,,,B2,,7.0,5.0,7.0,3.66,22.680633333333333
38,Cloze_Test,Grammar,Verb_Conjugation,3434,text,text,5174.0,,French,English,The hiker walked back to the refuge.,Conjugate the verb correctly:,The hiker ... back to the refuge . (walk),walked,,,,,C1,,7.0,6.0,6.0,3.33,27.20538333333334
38,Cloze_Test,Grammar,Verb_Conjugation,3435,text,text,5175.0,,French,English,It is the person on the second row starting from the back.,Conjugate the verb correctly:,It ... the person on the second row starting from the back . (be),is,,,,,B2,,12.0,2.0,8.0,0.9299999999999997,18.774800000000003
38,Cloze_Test,Grammar,Verb_Conjugation,3436,text,text,5175.0,,French,English,It is the person on the second row starting from the back.,Conjugate the verb correctly:,It is the person on the second row ... from the back . (start),starting,,,,,B2,,12.0,8.0,8.0,2.9299999999999997,18.774800000000003
38,Cloze_Test,Grammar,Verb_Conjugation,3437,text,text,5176.0,,French,English,Clean up your room!,Conjugate the verb correctly:,... up your room ! (clean),Clean,,,,,A1,,4.0,5.0,5.0,3.0300000000000002,5.839483333333335
38,Cloze_Test,Grammar,Verb_Conjugation,3438,text,text,5177.0,,French,English,How long did it take to repatriate the entire embassy staff?,Conjugate the verb correctly:,How long ... it take to repatriate the entire embassy staff ? (do),did,,,,,C1,,11.0,3.0,10.0,2.04,45.94488888888888
38,Cloze_Test,Grammar,Verb_Conjugation,3439,text,text,5178.0,,French,English,What quantity of grated cheese did you buy?,Conjugate the verb correctly:,What quantity of ... cheese did you buy ? (grate),grated,,,,,C1,,8.0,6.0,8.0,4.88,28.79199999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3440,text,text,5178.0,,French,English,What quantity of grated cheese did you buy?,Conjugate the verb correctly:,What quantity of grated cheese ... you buy ? (do),did,,,,,C1,,8.0,3.0,8.0,2.04,28.79199999999999
38,Cloze_Test,Grammar,Verb_Conjugation,3441,text,text,5179.0,,French,English,The report will be done by tomorrow or by the day after.,Conjugate the verb correctly:,The report will be ... by tomorrow or by the day after . (do),done,,,,,B1,,12.0,4.0,8.0,2.42,15.939026666666669
38,Cloze_Test,Grammar,Verb_Conjugation,3442,text,text,5180.0,,French,English,He listens to the radio while he is shaving.,Conjugate the verb correctly:,He ... to the radio while he is shaving . (listen),listens,,,,,C1,,9.0,7.0,7.0,4.4,25.7235
38,Cloze_Test,Grammar,Verb_Conjugation,3443,text,text,5180.0,,French,English,He listens to the radio while he is shaving.,Conjugate the verb correctly:,He listens to the radio while he ... shaving . (be),is,,,,,C1,,9.0,2.0,7.0,0.9299999999999997,25.7235
38,Cloze_Test,Grammar,Verb_Conjugation,3444,text,text,5180.0,,French,English,He listens to the radio while he is shaving.,Conjugate the verb correctly:,He listens to the radio while he is ... . (shave),shaving,,,,,C1,,9.0,7.0,7.0,4.38,25.7235
38,Cloze_Test,Grammar,Verb_Conjugation,3445,text,text,5181.0,,French,English,What you are telling does not reassure me at all.,Conjugate the verb correctly:,What you ... telling does not reassure me at all . (be),are,,,,,C1,,10.0,3.0,8.0,1.2599999999999998,24.943944444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3446,text,text,5181.0,,French,English,What you are telling does not reassure me at all.,Conjugate the verb correctly:,What you are ... does not reassure me at all . (tell),telling,,,,,C1,,10.0,7.0,8.0,3.08,24.943944444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3447,text,text,5181.0,,French,English,What you are telling does not reassure me at all.,Conjugate the verb correctly:,What you are telling ... not reassure me at all . (do),does,,,,,C1,,10.0,4.0,8.0,2.26,24.943944444444444
38,Cloze_Test,Grammar,Verb_Conjugation,3448,text,text,5182.0,,French,English,You have made too much ratatouille.,Conjugate the verb correctly:,You have ... too much ratatouille . (make),made,,,,,C1,,6.0,4.0,11.0,2.08,27.695311111111117
38,Cloze_Test,Grammar,Verb_Conjugation,3449,text,text,5183.0,,French,English,I am the one who put the rake away in the tool shed.,Conjugate the verb correctly:,I ... the one who put the rake away in the tool shed . (be),am,,,,,B2,,13.0,2.0,4.0,2.2199999999999998,24.585166666666666
38,Cloze_Test,Grammar,Verb_Conjugation,3450,text,text,5184.0,,French,English,This treaty will be ratified by all of the European countries in January.,Conjugate the verb correctly:,This treaty will be ... by all of the European countries in January . (ratify),ratified,,,,,C1,,13.0,8.0,9.0,4.59,38.84925
38,Cloze_Test,Grammar,Verb_Conjugation,3451,text,text,5185.0,,French,English,It is likely that the area will be devastated by migratory crickets this year.,Conjugate the verb correctly:,It ... likely that the area will be devastated by migratory crickets this year . (be),is,,,,,C1,,14.0,2.0,10.0,0.9299999999999997,48.99105555555555
38,Cloze_Test,Grammar,Verb_Conjugation,3452,text,text,5185.0,,French,English,It is likely that the area will be devastated by migratory crickets this year.,Conjugate the verb correctly:,It is likely that the area will be ... by migratory crickets this year . (devastate),devastated,,,,,C1,,14.0,10.0,10.0,4.279999999999999,48.99105555555555
38,Cloze_Test,Grammar,Verb_Conjugation,3453,text,text,5186.0,,French,English,He is pleased that you are coming with us on holidays.,Conjugate the verb correctly:,He ... pleased that you are coming with us on holidays . (be),is,,,,,B2,,11.0,2.0,8.0,0.9299999999999997,20.315399999999997
38,Cloze_Test,Grammar,Verb_Conjugation,3454,text,text,5186.0,,French,English,He is pleased that you are coming with us on holidays.,Conjugate the verb correctly:,He is pleased that you ... coming with us on holidays . (be),are,,,,,B2,,11.0,3.0,8.0,1.2599999999999998,20.315399999999997
38,Cloze_Test,Grammar,Verb_Conjugation,3455,text,text,5186.0,,French,English,He is pleased that you are coming with us on holidays.,Conjugate the verb correctly:,He is pleased that you are ... with us on holidays . (come),coming,,,,,B2,,11.0,6.0,8.0,2.5999999999999996,20.315399999999997
38,Cloze_Test,Grammar,Verb_Conjugation,3456,text,text,5187.0,,French,English,The plain will certainly be refueled in flight.,Conjugate the verb correctly:,The plain will certainly be ... in flight . (refuel),refueled,,,,,C1,,8.0,8.0,9.0,5.93,40.19881111111111
38,Cloze_Test,Grammar,Verb_Conjugation,3457,text,text,5188.0,,French,English,What is the length of the radius of this circle?,Conjugate the verb correctly:,What ... the length of the radius of this circle ? (be),is,,,,,B2,,10.0,2.0,6.0,0.9299999999999997,22.997125
